data||type||speaker||lineNumber||songTitle||songNumber||album||
I mean this shit is fuckin' ridiculous||Chorus||Kanye West & CyHi The Prynce||61||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Fuckin' ridiculous||Chorus||Kanye West & CyHi The Prynce||62||So Appalled||7||My Beautiful Dark Twisted Fantasy||
I mean this shit is fuckin' ridiculous||Chorus||Kanye West & CyHi The Prynce||63||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Five-star dishes, different exotic fishes||Chorus||Kanye West & CyHi The Prynce||64||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Man, this shit is fuckin' ridiculous||Chorus||Kanye West & CyHi The Prynce||65||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Fuckin' ridiculous||Chorus||Kanye West & CyHi The Prynce||66||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Success is what you make it, take it how it come||Verse 3||Pusha T||67||So Appalled||7||My Beautiful Dark Twisted Fantasy||
A half a mil' in twenties like a billion where I'm from||Verse 3||Pusha T||68||So Appalled||7||My Beautiful Dark Twisted Fantasy||
An arrogant drug dealer, the legend I become||Verse 3||Pusha T||69||So Appalled||7||My Beautiful Dark Twisted Fantasy||
CNN said I'd be dead by twenty-one||Verse 3||Pusha T||70||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Blackjack, I just pulled an ace||Verse 3||Pusha T||71||So Appalled||7||My Beautiful Dark Twisted Fantasy||
As you looking at the king in his face||Verse 3||Pusha T||72||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Everything I dream, motherfuckers, I'm watchin' it take shape||Verse 3||Pusha T||73||So Appalled||7||My Beautiful Dark Twisted Fantasy||
While to you I'm just a young rich nigga that lacks faith||Verse 3||Pusha T||74||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Range Rove', leather roof, love war, fuck a truce||Verse 3||Pusha T||75||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Still move a bird like I'm in bed with Mother Goose||Verse 3||Pusha T||76||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Them hoes coming in a baker's dozen||Verse 3||Pusha T||77||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Claiming they was with me when they know they really wasn't||Verse 3||Pusha T||78||So Appalled||7||My Beautiful Dark Twisted Fantasy||
I keep the city's best, never said she was the brightest||Verse 3||Pusha T||79||So Appalled||7||My Beautiful Dark Twisted Fantasy||
So if you had her too, it don't affect me in the slightest||Verse 3||Pusha T||80||So Appalled||7||My Beautiful Dark Twisted Fantasy||
I never met a bitch that didn't need a little guidance||Verse 3||Pusha T||81||So Appalled||7||My Beautiful Dark Twisted Fantasy||
So I dismiss her past until she disappoints your highness||Verse 3||Pusha T||82||So Appalled||7||My Beautiful Dark Twisted Fantasy||
I speak the gospel, hostile||Verse 3||Pusha T||83||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Tony doing time for what he did to nostrils||Verse 3||Pusha T||84||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Paranoid mind, I'm still under the watchful||Verse 3||Pusha T||85||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Eye of the law, aspire for more||Verse 3||Pusha T||86||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Them kilos came, we gave you Bobby Brown jaw||Verse 3||Pusha T||87||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Flaws ain't flaws when it's you that makes the call||Verse 3||Pusha T||88||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Flow similar to the legends of the falls||Verse 3||Pusha T||89||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Spillin', I own you all, yuugh||Verse 3||Pusha T||90||So Appalled||7||My Beautiful Dark Twisted Fantasy||
One hand in the air if you don't really care||Refrain||Swizz Beatz||91||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Two hands in the air if you don't really care||Refrain||Swizz Beatz||92||So Appalled||7||My Beautiful Dark Twisted Fantasy||
It's like that sometimes, I mean ridiculous||Refrain||Swizz Beatz||93||So Appalled||7||My Beautiful Dark Twisted Fantasy||
It's like that sometimes, this shit ridiculous||Refrain||Swizz Beatz||94||So Appalled||7||My Beautiful Dark Twisted Fantasy||
One hand in the air if you don't really care||Refrain||Swizz Beatz||95||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Middle finger in the air if you don't really care||Refrain||Swizz Beatz||96||So Appalled||7||My Beautiful Dark Twisted Fantasy||
It's like that sometimes, man, ridiculous||Refrain||Swizz Beatz||97||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Life can be sometimes ridiculous||Refrain||Swizz Beatz||98||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Hah, I am so outrageous||Verse 4||CyHi The Prynce||99||So Appalled||7||My Beautiful Dark Twisted Fantasy||
I wear my pride on my sleeve like a bracelet||Verse 4||CyHi The Prynce||100||So Appalled||7||My Beautiful Dark Twisted Fantasy||
If God had an iPod, I'd be on his playlist||Verse 4||CyHi The Prynce||101||So Appalled||7||My Beautiful Dark Twisted Fantasy||
My phrases amazes the faces in places||Verse 4||CyHi The Prynce||102||So Appalled||7||My Beautiful Dark Twisted Fantasy||
The favorite, hah, my cup overrunneth with hundreds||Verse 4||CyHi The Prynce||103||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Dummy, damn, it's hard not for me to waste it||Verse 4||CyHi The Prynce||104||So Appalled||7||My Beautiful Dark Twisted Fantasy||
The new Commandment, "Thou shalt not hate, kid"||Verse 4||CyHi The Prynce||105||So Appalled||7||My Beautiful Dark Twisted Fantasy||
My movement is like the Civil Rights, I'm Ralph David||Verse 4||CyHi The Prynce||106||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Abernathy, so call my lady Rosa Parks||Verse 4||CyHi The Prynce||107||So Appalled||7||My Beautiful Dark Twisted Fantasy||
I am nothing like them niggas, baby, those are marks||Verse 4||CyHi The Prynce||108||So Appalled||7||My Beautiful Dark Twisted Fantasy||
I met this girl on Valentine's Day, fucked her in May||Verse 4||CyHi The Prynce||109||So Appalled||7||My Beautiful Dark Twisted Fantasy||
She found out about April, so she chose to march||Verse 4||CyHi The Prynce||110||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Hah, damn, another broken heart||Verse 4||CyHi The Prynce||111||So Appalled||7||My Beautiful Dark Twisted Fantasy||
I keep bitches by the twos, nigga, Noah's Ark||Verse 4||CyHi The Prynce||112||So Appalled||7||My Beautiful Dark Twisted Fantasy||
I got a seven on me, I call my 'dro Lamar||Verse 4||CyHi The Prynce||113||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Plus a Trojan in my pocket, Matt Leinart, hah||Verse 4||CyHi The Prynce||114||So Appalled||7||My Beautiful Dark Twisted Fantasy||
G-A-T in the Pathfinder||Verse 4||CyHi The Prynce||115||So Appalled||7||My Beautiful Dark Twisted Fantasy||
'Cause you haters got PhDs||Verse 4||CyHi The Prynce||116||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Y'all just some major haters and some math minors||Verse 4||CyHi The Prynce||117||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Tiger Woods, don't make me grab iron||Verse 4||CyHi The Prynce||118||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Ayy, yo, champagne wishes and thirty white bitches||Chorus||RZA||119||So Appalled||7||My Beautiful Dark Twisted Fantasy||
You know this shit is fuckin' ridiculous||Chorus||RZA||120||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Fuckin' ridiculous||Chorus||RZA||121||So Appalled||7||My Beautiful Dark Twisted Fantasy||
You know this shit is fuckin' ridiculous||Chorus||RZA||122||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Cars for the missus and furs for the mistress||Chorus||RZA||123||So Appalled||7||My Beautiful Dark Twisted Fantasy||
You know that shit is fuckin' ridiculous||Chorus||RZA||124||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Fuckin' ridiculous||Chorus||RZA||125||So Appalled||7||My Beautiful Dark Twisted Fantasy||
You know this shit is fuckin' ridiculous||Chorus||RZA||126||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Fuckin' ridiculous||Chorus||RZA||127||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Fuckin' ridiculous||Chorus||RZA||128||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Fuckin' ridiculous||Chorus||RZA||129||So Appalled||7||My Beautiful Dark Twisted Fantasy||
One hand in the air if you don't really care||Refrain||Swizz Beatz||130||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Two hands in the air if you don't really care||Refrain||Swizz Beatz||131||So Appalled||7||My Beautiful Dark Twisted Fantasy||
It's like that sometimes, I mean ridiculous||Refrain||Swizz Beatz||132||So Appalled||7||My Beautiful Dark Twisted Fantasy||
It's like that sometimes, this shit ridiculous||Refrain||Swizz Beatz||133||So Appalled||7||My Beautiful Dark Twisted Fantasy||
One hand in the air if you don't really care||Refrain||Swizz Beatz||134||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Middle finger in the air if you don't really care||Refrain||Swizz Beatz||135||So Appalled||7||My Beautiful Dark Twisted Fantasy||
It's like that sometimes, man, ridiculous||Refrain||Swizz Beatz||136||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Life can be sometimes ridiculous, huh?||Refrain||Swizz Beatz||137||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Uh||Intro||Kanye West||1||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
Uh||Intro||Kanye West||2||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
I love it, though||Intro||Kanye West||3||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
I love it, though, huh, you know?||Intro||Kanye West||4||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
Uh, put your hands to the constellations||Chorus||Kanye West||5||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
The way you look should be a sin, you my sensation||Chorus||Kanye West||6||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
I know I'm preachin' to the congregation||Chorus||Kanye West||7||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
We love Jesus, but you done learned a lot from Satan||Chorus||Kanye West||8||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
I mean, a nigga did a lot of waiting||Chorus||Kanye West||9||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
We ain't married, but tonight I need some consummation||Chorus||Kanye West||10||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
May the Lord forgive us, may the gods be with us||Verse 1||Kanye West||11||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
In that magic hour, I seen good Christians||Verse 1||Kanye West||12||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
Make brash decisions, oh, she do it||Verse 1||Kanye West||13||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
What happened to religion? Oh, she lose it||Verse 1||Kanye West||14||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
She putting on her makeup, she casually allure||Verse 1||Kanye West||15||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
Text message break-ups, the casualty of tour||Verse 1||Kanye West||16||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
How she gon' wake up and not love me no more?||Verse 1||Kanye West||17||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
I thought I was the asshole, I guess it's rubbin' off||Verse 1||Kanye West||18||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
Hood phenomenon, the LeBron of rhyme||Verse 1||Kanye West||19||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
Hard to be humble when you stunting on a jumbotron||Verse 1||Kanye West||20||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
I'm looking at her like, "This what you really wanted, huh?"||Verse 1||Kanye West||21||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
Why we argue anyway? Oh, I forgot, it's summertime||Verse 1||Kanye West||22||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
Put your hands to the constellations||Chorus||Kanye West||23||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
The way you look should be a sin, you my sensation||Chorus||Kanye West||24||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
I know I'm preachin' to the congregation||Chorus||Kanye West||25||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
We love Jesus, but she done learned a lot from Satan||Chorus||Kanye West||26||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
Satan, Satan, Satan||Chorus||Kanye West||27||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
I mean, a nigga did a lot of waiting||Chorus||Kanye West||28||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
We ain't married, but tonight I need some consummation||Chorus||Kanye West||29||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
When the sun go down, it's the magic hour, the magic hour||Verse 2||Kanye West||30||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
And outta all the colors that'll fill up the skies||Verse 2||Kanye West||31||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
You got green on your mind, I can see it in your eyes||Verse 2||Kanye West||32||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
Why you standing there with your face screwed up?||Verse 2||Kanye West||33||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
Don't leave while you're hot, that's how Mase screwed up||Verse 2||Kanye West||34||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
Throwin' shit around, the whole place screwed up||Verse 2||Kanye West||35||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
Maybe I should call Mase so he could pray for us||Verse 2||Kanye West||36||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
I hit the Jamaican spot, at the bar, take a seat||Verse 2||Kanye West||37||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
I ordered the jerk, she said you are what you eat||Verse 2||Kanye West||38||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
You see, I always loved that sense of humor||Verse 2||Kanye West||39||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
But tonight, you should have seen how quiet the room was||Verse 2||Kanye West||40||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
The Lyor Cohen of Dior Homme||Verse 2||Kanye West||41||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
That's "Dior Homme," not "Dior, homie"||Verse 2||Kanye West||42||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
The crib Scarface, could it be more Tony?||Verse 2||Kanye West||43||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
You love me for me, could you be more phony?||Verse 2||Kanye West||44||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
Put your hands to the constellations||Chorus||Kanye West||45||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
The way you look should be a sin, you my sensation||Chorus||Kanye West||46||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
Haven't said a word, haven't said a word to me this evening||Chorus||Kanye West||47||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
Cat got your tongue?||Chorus||Kanye West||48||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
Lookin' at my bitch, I bet she give your ass a bone||Verse 3||Rick Ross||49||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
Lookin' at my wrist, it'll turn your ass to stone||Verse 3||Rick Ross||50||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
Stretch limousine, sipping rosé all alone||Verse 3||Rick Ross||51||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
Double-headed monster with a mind of his own||Verse 3||Rick Ross||52||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
Cherry-red chariot, excess is just my character||Verse 3||Rick Ross||53||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
All-black tux, nigga's shoes lavender||Verse 3||Rick Ross||54||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
I never needed acceptance from all you outsiders||Verse 3||Rick Ross||55||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
Had cyphers with Yeezy before his mouth wired (Uh)||Verse 3||Rick Ross||56||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
Before his jaw shattered, climbing up the Lord's ladder||Verse 3||Rick Ross||57||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
We still speedin', running signs like they don't matter, uh||Verse 3||Rick Ross||58||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
Hater talkin' never made me mad||Verse 3||Rick Ross||59||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
Never that, not when I'm in my favorite paper tag||Verse 3||Rick Ross||60||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
Therefore, G4s at the Clearport||Verse 3||Rick Ross||61||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
When it come to tools, fool, I'm a Pep Boy||Verse 3||Rick Ross||62||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
When it came to dope, I was quick to export||Verse 3||Rick Ross||63||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
Never tired of ballin', so it's on to the next sport||Verse 3||Rick Ross||64||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
New Mercedes sedan, the Lex' sport||Verse 3||Rick Ross||65||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
So many cars, DMV thought it was mail fraud||Verse 3||Rick Ross||66||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
Different traps I was gettin' mail from||Verse 3||Rick Ross||67||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
Polk County, Jacksonville, right in Melbourne||Verse 3||Rick Ross||68||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
Whole clique appetites had tapeworms||Verse 3||Rick Ross||69||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
Spinnin' Teddy Pendergrass vinyl as my J burns||Verse 3||Rick Ross||70||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
I shed a tear before the night's over||Verse 3||Rick Ross||71||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
God bless the man I put this ice over (Uh)||Verse 3||Rick Ross||72||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
Getting 2Pac money twice over||Verse 3||Rick Ross||73||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
Still a real nigga, red Coogi sweater, dice-roller||Verse 3||Rick Ross||74||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
I'm makin' love to the angel of death||Verse 3||Rick Ross||75||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
Catchin' feelings, never stumble, retracin' my steps (Uh)||Verse 3||Rick Ross||76||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
Uh||Verse 3||Rick Ross||77||Devil in a New Dress||8||My Beautiful Dark Twisted Fantasy||
Look at ya, look at ya, look at ya, look at ya||Intro||Rick James & James Brown||1||Runaway||9||My Beautiful Dark Twisted Fantasy||
Look at ya, look at ya, look at ya, look at ya||Intro||Rick James & James Brown||2||Runaway||9||My Beautiful Dark Twisted Fantasy||
Look at ya, look at ya, look at ya, look at ya||Intro||Rick James & James Brown||3||Runaway||9||My Beautiful Dark Twisted Fantasy||
Look at ya, look at ya, look at ya, look at ya (Ladies and gentlemen, ladies, ladies and gentlemen)||Intro||Rick James & James Brown||4||Runaway||9||My Beautiful Dark Twisted Fantasy||
And I always find, yeah, I always find something wrong||Pre-Chorus||Kanye West||5||Runaway||9||My Beautiful Dark Twisted Fantasy||
You been puttin' up with my shit just way too long||Pre-Chorus||Kanye West||6||Runaway||9||My Beautiful Dark Twisted Fantasy||
I'm so gifted at finding what I don't like the most||Pre-Chorus||Kanye West||7||Runaway||9||My Beautiful Dark Twisted Fantasy||
So I think it's time for us to have a toast||Pre-Chorus||Kanye West||8||Runaway||9||My Beautiful Dark Twisted Fantasy||
Let's have a toast for the douchebags||Chorus||Kanye West||9||Runaway||9||My Beautiful Dark Twisted Fantasy||
Let's have a toast for the assholes||Chorus||Kanye West||10||Runaway||9||My Beautiful Dark Twisted Fantasy||
Let's have a toast for the scumbags||Chorus||Kanye West||11||Runaway||9||My Beautiful Dark Twisted Fantasy||
Every one of them that I know||Chorus||Kanye West||12||Runaway||9||My Beautiful Dark Twisted Fantasy||
Let's have a toast for the jerk-offs||Chorus||Kanye West||13||Runaway||9||My Beautiful Dark Twisted Fantasy||
That'll never take work off||Chorus||Kanye West||14||Runaway||9||My Beautiful Dark Twisted Fantasy||
Baby, I got a plan||Chorus||Kanye West||15||Runaway||9||My Beautiful Dark Twisted Fantasy||
Run away fast as you can||Chorus||Kanye West||16||Runaway||9||My Beautiful Dark Twisted Fantasy||
She find pictures in my email||Verse 1||Kanye West||17||Runaway||9||My Beautiful Dark Twisted Fantasy||
I sent this bitch a picture of my dick||Verse 1||Kanye West||18||Runaway||9||My Beautiful Dark Twisted Fantasy||
I don't know what it is with females||Verse 1||Kanye West||19||Runaway||9||My Beautiful Dark Twisted Fantasy||
But I'm not too good at that shit||Verse 1||Kanye West||20||Runaway||9||My Beautiful Dark Twisted Fantasy||
See, I could have me a good girl||Verse 1||Kanye West||21||Runaway||9||My Beautiful Dark Twisted Fantasy||
And still be addicted to them hoodrats||Verse 1||Kanye West||22||Runaway||9||My Beautiful Dark Twisted Fantasy||
And I just blame everything on you||Verse 1||Kanye West||23||Runaway||9||My Beautiful Dark Twisted Fantasy||
At least you know that's what I'm good at||Verse 1||Kanye West||24||Runaway||9||My Beautiful Dark Twisted Fantasy||
And I always find, yeah, I always find||Pre-Chorus||Kanye West||25||Runaway||9||My Beautiful Dark Twisted Fantasy||
Yeah, I always find something wrong||Pre-Chorus||Kanye West||26||Runaway||9||My Beautiful Dark Twisted Fantasy||
You been puttin' up with my shit just way too long||Pre-Chorus||Kanye West||27||Runaway||9||My Beautiful Dark Twisted Fantasy||
I'm so gifted at finding what I don't like the most||Pre-Chorus||Kanye West||28||Runaway||9||My Beautiful Dark Twisted Fantasy||
So I think it's time for us to have a toast||Pre-Chorus||Kanye West||29||Runaway||9||My Beautiful Dark Twisted Fantasy||
Let's have a toast for the douchebags||Chorus||Kanye West||30||Runaway||9||My Beautiful Dark Twisted Fantasy||
Let's have a toast for the assholes||Chorus||Kanye West||31||Runaway||9||My Beautiful Dark Twisted Fantasy||
Let's have a toast for the scumbags||Chorus||Kanye West||32||Runaway||9||My Beautiful Dark Twisted Fantasy||
Every one of them that I know||Chorus||Kanye West||33||Runaway||9||My Beautiful Dark Twisted Fantasy||
Let's have a toast for the jerk-offs||Chorus||Kanye West||34||Runaway||9||My Beautiful Dark Twisted Fantasy||
That'll never take work off||Chorus||Kanye West||35||Runaway||9||My Beautiful Dark Twisted Fantasy||
Baby, I got a plan||Chorus||Kanye West||36||Runaway||9||My Beautiful Dark Twisted Fantasy||
Run away fast as you can||Chorus||Kanye West||37||Runaway||9||My Beautiful Dark Twisted Fantasy||
Run away from me, baby||Bridge||Kanye West & Rick James||38||Runaway||9||My Beautiful Dark Twisted Fantasy||
Ah, run away||Bridge||Kanye West & Rick James||39||Runaway||9||My Beautiful Dark Twisted Fantasy||
Run away from me, baby (Look at ya, look at ya, look at ya)||Bridge||Kanye West & Rick James||40||Runaway||9||My Beautiful Dark Twisted Fantasy||
Run away||Bridge||Kanye West & Rick James||41||Runaway||9||My Beautiful Dark Twisted Fantasy||
When it starts to get crazy (Look at ya, look at ya, look at ya)||Bridge||Kanye West & Rick James||42||Runaway||9||My Beautiful Dark Twisted Fantasy||
Then run away||Bridge||Kanye West & Rick James||43||Runaway||9||My Beautiful Dark Twisted Fantasy||
Babe, I got a plan, run away as fast as you can||Bridge||Kanye West & Rick James||44||Runaway||9||My Beautiful Dark Twisted Fantasy||
Run away from me, baby||Bridge||Kanye West & Rick James||45||Runaway||9||My Beautiful Dark Twisted Fantasy||
Run away||Bridge||Kanye West & Rick James||46||Runaway||9||My Beautiful Dark Twisted Fantasy||
Run away from me, baby (Look at, look at, look at, look at, look at, look at, look at ya)||Bridge||Kanye West & Rick James||47||Runaway||9||My Beautiful Dark Twisted Fantasy||
Run away||Bridge||Kanye West & Rick James||48||Runaway||9||My Beautiful Dark Twisted Fantasy||
When it starts to get crazy (Look at ya, look at ya, look at ya, look at ya)||Bridge||Kanye West & Rick James||49||Runaway||9||My Beautiful Dark Twisted Fantasy||
Why can't she just run away?||Bridge||Kanye West & Rick James||50||Runaway||9||My Beautiful Dark Twisted Fantasy||
Baby, I got a plan||Bridge||Kanye West & Rick James||51||Runaway||9||My Beautiful Dark Twisted Fantasy||
Run away as fast as you can (Look at ya, look at ya, look at ya)||Bridge||Kanye West & Rick James||52||Runaway||9||My Beautiful Dark Twisted Fantasy||
Twenty-four seven, three sixty-five, pussy stays on my mind||Verse 2||Pusha T||53||Runaway||9||My Beautiful Dark Twisted Fantasy||
I-I-I-I did it, alright, alright, I admit it||Verse 2||Pusha T||54||Runaway||9||My Beautiful Dark Twisted Fantasy||
Now pick your next move, you could leave or live with it||Verse 2||Pusha T||55||Runaway||9||My Beautiful Dark Twisted Fantasy||
Ichabod Crane with that motherfuckin' top off||Verse 2||Pusha T||56||Runaway||9||My Beautiful Dark Twisted Fantasy||
Split and go where? Back to wearing knockoffs?||Verse 2||Pusha T||57||Runaway||9||My Beautiful Dark Twisted Fantasy||
Haha, knock it off, Neimans, shop it off||Verse 2||Pusha T||58||Runaway||9||My Beautiful Dark Twisted Fantasy||
Let's talk over mai tais, waitress, top it off||Verse 2||Pusha T||59||Runaway||9||My Beautiful Dark Twisted Fantasy||
Hoes like vultures, wanna fly in your Freddy loafers||Verse 2||Pusha T||60||Runaway||9||My Beautiful Dark Twisted Fantasy||
You can't blame 'em, they ain't never seen Versace sofas||Verse 2||Pusha T||61||Runaway||9||My Beautiful Dark Twisted Fantasy||
Every bag, every blouse, every bracelet||Verse 2||Pusha T||62||Runaway||9||My Beautiful Dark Twisted Fantasy||
Comes with a price tag, baby, face it||Verse 2||Pusha T||63||Runaway||9||My Beautiful Dark Twisted Fantasy||
You should leave if you can't accept the basics||Verse 2||Pusha T||64||Runaway||9||My Beautiful Dark Twisted Fantasy||
Plenty hoes in the baller-nigga matrix||Verse 2||Pusha T||65||Runaway||9||My Beautiful Dark Twisted Fantasy||
Invisibly set, the Rolex is faceless||Verse 2||Pusha T||66||Runaway||9||My Beautiful Dark Twisted Fantasy||
I'm just young, rich, and tasteless, P||Verse 2||Pusha T||67||Runaway||9||My Beautiful Dark Twisted Fantasy||
Never was much of a romantic||Verse 3||Kanye West||68||Runaway||9||My Beautiful Dark Twisted Fantasy||
I could never take the intimacy||Verse 3||Kanye West||69||Runaway||9||My Beautiful Dark Twisted Fantasy||
And I know I did damage||Verse 3||Kanye West||70||Runaway||9||My Beautiful Dark Twisted Fantasy||
'Cause the look in your eyes is killing me||Verse 3||Kanye West||71||Runaway||9||My Beautiful Dark Twisted Fantasy||
I guess you knew of that advantage||Verse 3||Kanye West||72||Runaway||9||My Beautiful Dark Twisted Fantasy||
'Cause you could blame me for everything||Verse 3||Kanye West||73||Runaway||9||My Beautiful Dark Twisted Fantasy||
And I don't know how I'ma manage||Verse 3||Kanye West||74||Runaway||9||My Beautiful Dark Twisted Fantasy||
If one day, you just up and leave||Verse 3||Kanye West||75||Runaway||9||My Beautiful Dark Twisted Fantasy||
And I always find, yeah, I always find something wrong||Pre-Chorus||Kanye West||76||Runaway||9||My Beautiful Dark Twisted Fantasy||
You been puttin' up with my shit just way too long||Pre-Chorus||Kanye West||77||Runaway||9||My Beautiful Dark Twisted Fantasy||
I'm so gifted at finding what I don't like the most||Pre-Chorus||Kanye West||78||Runaway||9||My Beautiful Dark Twisted Fantasy||
